,Unnamed: 0,Index,Hypothesis,Premise,Type,Explanation,Label,SarcasmSimilarity,Source,Literal Translation,Score,BLEURT,BERT,Human Evaluation 1,Human Evaluation 2,Avg HE,,
265,21,4039,And in her old bounds axed her despair.,And in her old bounds ended her despair.,Metaphor,"In this case, the speaker is saying that the woman's despair ended when she realized her old limitations.",Entailment,UNQ,FLUTE,And in her old limits chopped down her despair.,80.44974804,0.6540775895,0.9549173713,0.5,0.5,0.5,,
266,613,4021,She relaxed into the luxury of life.,She totally fell into the trap of her luxurious life.,Metaphor,"Falling into a trap is usually negative, but in this context it means she became so comfortable with her life of luxury that she didn't want to leave it.",Entailment,UNQ,FLUTE,She felt relaxed while living a luxurious life.,76.03026628,0.6038962007,0.916709125,0,0,0,,
267,658,4706,"Oh , and there 's one more thing you can be sure of , ’ he added sourly .","Oh , and there 's one more thing you can be sure of , ’ he added ironically.",Metaphor,,Entailment,,IMPLI," Oh , and there 's one more thing you can be certain of , ’ he added bitterly.",88.74644041,0.7892770767,0.9856517315,1,0.5,0.75,,
268,263,5123,Her love was a rotting apple,Her love was dying,Metaphor,,,,FIGQA,Her love was decaying.,85.84619761,0.7479453087,0.9689786434,1,1,1,,
269,240,5486,Sandra Fluke asked that her insurance company be required to cover birth control.,Sandra Fluke asked that her insurance company be required to pay for birth control.,Metaphor,,Entailment,,IMPLI,Sandra Fluke asked that her insurance company be required to pay for birth control.,99.20011759,0.9840024114,0.9999999404,1,1,1,,
270,128,4518,"Straight between them  ran  the pathway ,","Straight between them extended the pathway ,",Metaphor,,Entailment,,IMPLI,The pathway ran directly between them.,77.06178725,0.6484423876,0.8927933574,0,0,0,,
271,650,5620,If you know of anyone in the north Minneapolis area whose home suffered structural damage please send the following information to WA Director Nick Jaeger at njaeger@mul.org,If you know of anyone in the north Minneapolis area whose home incured structural damage please send the following information to WA Director Nick Jaeger at njaeger@mul.org,Metaphor,,Entailment,,IMPLI,If you know of anyone in the north Minneapolis area whose home experienced structural damage please send the following information to WA Director Nick Jaeger at njaeger@mul.org,96.67870104,0.9403182864,0.9932557344,1,1,1,,
272,113,3297,The dancer floated across the stage.,The dancer moved fluidly across the stage.,Metaphor,"The dancer moved in a way that was almost like floating, which was fluid, graceful and effortless.",Entailment,UNQ,FLUTE,The dancer moved lightly across the stage.,86.94374561,0.7556367517,0.9832381606,0.5,0,0.25,,
273,1,5244,The man has the build of a third-grader,The man doesn't have any muscles.,Metaphor,,,,FIGQA," The man is small and thin, like a third-grader.",67.06987917,0.4535740018,0.8878235817,0.5,0.5,0.5,,
274,472,4466,Exhausted .,Very tired .,Metaphor,,Entailment,,IMPLI,Very tired.,91.93821251,0.8833983541,0.9553658962,1,1,1,,
275,610,5317,The makeup matched the woman's skin tone like Ice cream on pizza,Makeup matched horribly,Metaphor,,,,FIGQA,The makeup matched the woman's skin tone perfectly .,63.80573511,0.4000873566,0.8760273457,0,0,0,,
276,395,5360,After school the child had the appetitie of a vulture,The child would devour anything available within sight,Metaphor,,,,FIGQA,After school the child had a very large appetite.,65.22956192,0.4191477299,0.8854435086,1,1,1,,
277,435,4519,"Could not  breed  ill-will between them ,","Could not create ill-will between them ,",Metaphor,,Entailment,,IMPLI," Could not cause animosity  between them ,",84.1590941,0.7193700671,0.9638118148,1,1,1,,
278,544,5102,The dog was as quick as a jaguar,the dog was fast,Metaphor,,,,FIGQA,The dog moved quickly.,85.31294167,0.7520946264,0.954164207,1,1,1,,
279,506,4552,"Jealous of the applause they  gave  him ,","Jealous of the applause they made for him ,",Metaphor,,Entailment,,IMPLI,Envious of the clapping and cheering they gave him.,77.07799375,0.6122196317,0.9293402433,0.5,0.5,0.5,,
280,774,5417,The world had the peace of the planet a decade after the asteroid killed the dinosaurs,The world was very peaceful,Metaphor,,,,FIGQA,The world was peaceful ten years after the asteroid that caused the extinction of the dinosaurs.,65.98277688,0.4119066596,0.907748878,0,0,0,,
281,302,4658,middle age dulled her appetite for travel,middle age made her lose her appetite for travel,Metaphor,,Entailment,,IMPLI," As she got older, she was less interested in travelling.",81.23061061,0.6994547248,0.9251574874,0.5,1,0.75,,
282,758,2530,The girl broke into the conversation.,The girl said something interrupting the conversation.,Metaphor,"When you break into something, it means you interrupt it.",Entailment,UNQ,FLUTE,The girl joined the conversation.,73.9723146,0.5374166965,0.9420295954,1,1,1,,
283,469,4737,The dog was as quick as a man trying to get to the toilet in time,The dog was fast.,Metaphor,,,,FIGQA,The dog was very fast.,89.92863297,0.8162706494,0.9823020101,1,1,1,,
284,241,4999,John is a mighty moose.,John is very huge.,Metaphor,,,,FIGQA,John is strong and powerful.,76.02636814,0.5928679705,0.9276593924,0,0,0,,
285,412,3878,My brain is glowing after the bottle of champagne.,"After the champagne bottle, my brain is buzzing.",Metaphor,"After drinking champagne, my brain is active and alert, here glowing is used to mean the alertness.",Entailment,UNQ,FLUTE,My head is spinning after drinking the bottle of champagne.,80.60987294,0.6964209676,0.9157764912,0.5,0.5,0.5,,
286,283,4830,The illusion was as good as a 12-pixel GIF,The illusion was bad,Metaphor,,,,FIGQA,The deception was as impressive as a 12-pixel GIF,62.48454303,0.354290992,0.8953998685,0,0,0,,
287,252,5529,"I also hope that we will find out new and exciting areas for innovation potential that will drive new research and business opportunities, as well as job growth in the sector.","I also hope that we will find out new and exciting areas for innovation potential that will incentivize new research and business opportunities, as well as job growth in the sector.",Metaphor,,Entailment,,IMPLI," I also hope that we will discover new and exciting areas for innovation potential that will incentivize new research and business opportunities, as well as job growth in the sector.",95.40415406,0.9132137895,0.9948692918,1,1,1,,
288,71,3737,She said that she could smell infidelity from a mile.,She said that infidelity was apparent to her.,Metaphor,Smelling something from a mile away means that it is very apparent and clear.,Entailment,UNQ,FLUTE,She said that she could sense infidelity from a mile away.,79.59806919,0.6532586217,0.9387027621,0,0,0,,
289,52,4893,That's as consistent as California weather,It's very consistent,Metaphor,,,,FIGQA,That's unpredictable and constantly changing.,67.1892345,0.4430348277,0.9007498622,0,0,0,,
290,223,5367,His status was as high as a bathroom attendant,His status was not high,Metaphor,,,,FIGQA," His status was very low, similar to a bathroom attendant.",68.52376759,0.4665890336,0.9038863182,1,1,1,,
291,70,5058,The woman moved with the grace of a ballerina,The woman was graceful,Metaphor,,,,FIGQA,The woman moved gracefully.,85.59298813,0.7578628659,0.9539968967,1,1,1,,
292,596,4540,And his heart  outran  his footsteps ;,And his heart lasted longer than his footsteps ;,Metaphor,,Entailment,,IMPLI,And he was feeling emotional ahead of taking his next step.,64.68977332,0.4362435937,0.8575518727,0.5,0,0.25,,
293,303,5076,"Compared to their competitors' tech, this prototype looks like it has come from 4021",The prototype is incredibly advanced compared to other similar products on the market.,Metaphor,,,,FIGQA," Compared to their competitors' technology, this prototype looks like it has come from the future.",73.50167632,0.5680416226,0.9019919038,1,1,1,,
294,214,5878,Soulflower Clean Beauty Regime has dropped from its initial price of Rs.,Soulflower Clean Beauty Regime has reduced from its initial price of Rs.,Metaphor,,Entailment,,IMPLI,Soulflower Clean Beauty Regime has reduced from its initial price of Rs.,99.51189458,0.9902380109,0.9999998808,1,1,1,,
295,597,5814,Park Ophthalmology is designed as a complete service eye care center to cover the requirements of persons living and working within the Triangle area and surrounding communities.,Park Ophthalmology is designed as a complete service eye care center to pay for the requirements of persons living and working within the Triangle area and surrounding communities.,Metaphor,,Entailment,,IMPLI,Park Ophthalmology is designed as a complete service eye care center to fulfill the needs of persons living and working within the Triangle area and surrounding communities.,94.62745488,0.9095543623,0.9829947352,0.5,0.5,0.5,,
296,154,5376,The sprint was graceful as a fat man headed to his favorite all you can eat buffet.,The sprint was slow but with a lot of effort.,Metaphor,,,,FIGQA,The run was smooth and swift as a large man headed to the buffet that allows him to eat as much as he wants.,63.65790665,0.3965713978,0.8765867352,0,0,0,,
297,594,3004,"You disagree? Okay, shoot!","You disagree? Okay, tell me why!",Metaphor,"Here, shoot means asking the other person why they disagree.",Entailment,UNQ,FLUTE," You disagree? Okay, tell me why!",100.1886189,1.003772497,0.9999998808,1,1,1,,
298,503,5074,That news was like a thick milkshake.,That news was hard to swallow.,Metaphor,,,,FIGQA,That news was overwhelming.,78.3918947,0.6271521449,0.9406857491,0.5,1,0.75,,
299,487,5968,ltr glass columbus ga state cutting prices on bottles of spirits business first ltr glass inc hamilton road columbus ga,ltr glass columbus ga state reducing prices on bottles of spirits business first ltr glass inc hamilton road columbus ga,Metaphor,,Entailment,,IMPLI,ltr glass columbus ga state reducing prices on bottles of alcoholic drinks business first ltr glass inc hamilton road columbus ga,91.09935462,0.8314456344,0.9905414581,1,1,1,,
300,505,8281,"Even though I'm not one to go out, some days you wish you didn't have someone dependent on you and could just go out and about.","Even though I'm not one to go out, some days you wish you didn't have someone dependent on you and could just go traveling around.",Idiom,,Entailment,,IMPLI," Even though I'm not one to go out, some days you wish you didn't have someone relying on you and could just go out and do whatever you pleased.",87.06710339,0.7703650594,0.9709770083,0,0.5,0.25,,
301,694,8063," Gone spare, we had, as we'd missed our bus."," became very angry, we had, as we'd missed our bus.",Idiom,,Entailment,,IMPLI," We were very upset, because we had missed our bus.",83.71055424,0.7294124961,0.9447985888,1,1,1,,
302,623,3759,I didn't like him enough to put up with that shit.,I didn't like him enough to endure or abide with that shit.,Idiom,"To put up with someone or something means to endure or abide by it, even if it is unpleasant.",Entailment,UNQ,FLUTE,I didn't like him enough to tolerate that situation.,86.88892126,0.7844079137,0.9533705115,1,1,1,,
303,630,2687,"Maybe if she gave up the baby, no one in town would ever get wind of it.","Maybe if she gave up the baby, no one in town would ever become aware of it.",Idiom,"To get wind of something means to become aware of it, which is what would happen if she gave up the baby and people in town found out.",Entailment,UNQ,FLUTE," Maybe if she abandoned the baby, no one in town would ever find out about it.",91.69088006,0.8621872663,0.9716303349,1,1,1,,
304,675,8507,It also needs a hardworking support team behind the scenes.,It also needs a hardworking support team secretly.,Idiom,,Entailment,,IMPLI,It also needs a hardworking support team working secretly.,90.58178067,0.8476935625,0.9639420509,1,1,1,,
305,27,8064,"In the United States, three major research laboratories are working on HDTV around the clock.","In the United States, three major research laboratories are working on HDTV all the time.",Idiom,,Entailment,,IMPLI," In the United States, three major research laboratories are working on HDTV continuously.",92.50939488,0.8678343296,0.9823535681,1,1,1,,
306,336,8077,IN THE LONG RUN IT'S MORE COMFORTABLE.,over a long period of time IT'S MORE COMFORTABLE.,Idiom,,Entailment,,IMPLI," In the long period of time, it is more comfortable.",83.42144191,0.7300930619,0.9383357763,1,1,1,,
307,207,8177,And it goes without saying that Wild is a Lisztian of the finest order.,And it is obvious that Wild is a Lisztian of the finest order.,Idiom,,Entailment,,IMPLI,And it is understood that Wild is a Lisztian person of the highest quality.,84.98802185,0.7457323074,0.9540281296,1,1,1,,
308,537,3638,And I can tell from the look on your face that you give as good as you get and you can steer her in the right direction.,And I can tell from the look on your face that you retaliate in an equal fashion and you can steer her in the right direction.,Idiom,"To give as good as you get means to retaliate in an equal fashion, which is what the person in the sentence is doing.",Entailment,UNQ,FLUTE,And I can tell from the look on your face that you retaliate in the same way that you were treated and you can guide her in the right direction.,84.4709307,0.7269980311,0.9624205828,1,1,1,,
309,682,8483,"Torrential rain put a damper on the event, sending bedraggled guests squelching across lawns to seek shelter.","Torrential rain have a dulling influence on the event, sending bedraggled guests squelching across lawns to seek shelter.",Idiom,,Entailment,,IMPLI," Torrential rain ruined the event, sending wet and exhausted guests walking across lawns to find shelter.",81.33081794,0.6871914268,0.939424932,1,1,1,,
310,307,3024,Everyone agreed that the political newcomer gave the congressman a bloody nose during their first televised debate.,Everyone agreed that the political newcomer defeated and humiliated the congressman during their first televised debate.,Idiom,"To give someone a bloody nose means to inflict damage or defeat on someone, which is what happened when the political newcomer defeated the congressman.",Entailment,UNQ,FLUTE,Everyone agreed that the political newcomer severely criticized the congressman during their first televised debate.,81.96499646,0.6624575257,0.9768424034,0.5,0,0.25,,
311,425,2423,I take pride in the fact that a handful of people got a little something extra because of us that day.,I value and appreciate the fact that a handful of people got a little something extra because of us that day.,Idiom,"To take pride means to value and appreciate something, which is what the speaker is doing in regards to the people getting something extra because of them.",Entailment,UNQ,FLUTE," We gave some extra money to a few people that day, and I'm proud of that.",79.99337018,0.6919273734,0.9079400301,0.5,1,0.75,,
312,238,4047,"I know you said you didn't get your hands dirty, but I need a getaway driver.","I know you said you preferred not to do any hard work, but I need a getaway driver",Idiom,"To get your hands dirty means to do hard work, so in this sentence the speaker is asking for someone to do hard work.",Entailment,UNQ,FLUTE," I know you said you didn't work hard, but I need someone to drive in a hurry so I can escape.",77.36594081,0.6226547956,0.9246640205,1,1,1,,
313,535,6423,"And by this stage in this commentary , he wrote , there is no need to qualify the words success , triumph , and the rest , qualifications can be taken as read .","And by this stage in this commentary , he wrote , there is no need to qualify the words success , triumph , and the rest , qualifications can be accepted without further inspection .",Idiom,,Entailment,,IMPLI," And by this stage in this commentary , he wrote , there is no need to explain the words success , triumph , and the rest , explanations can be assumed .",81.19548559,0.6527585983,0.9711511135,1,1,1,,
314,827,2373,", Sophie rolling her eyes,'Oh, that news will go down like a lead balloon!","Sophie rolling her eyes,'Oh, that news will be an utter failure and will cause displeasure!",Idiom,"To go down like a lead balloon means to be an utter failure and cause displeasure, which is what Sophie is predicting the news will do.",Entailment,UNQ,FLUTE," Sophie rolling her eyes,'Oh, that news will be received badly!",83.41251016,0.7154163122,0.9528338909,1,1,1,,
315,583,2986,"She had fabricated the results of its own quality-assurance testing in every single plant, bar none.","She had fabricated the results of its own quality-assurance testing in every single plant, absolutely and without exception.",Idiom,"Bar none means for sure or with no exceptions, so she had fabricated the results in every single plant without exception.",Entailment,UNQ,FLUTE," She had falsified the results of its own quality-assurance testing in every single plant, without exception.",87.2289896,0.7687930465,0.9757867455,1,1,1,,
316,634,8369,"By the same token, the easiest way for a big studio to commit suicide is to sell its library — as MGM has.","in a similar manner, the easiest way for a big studio to commit suicide is to sell its library — as MGM has.",Idiom,,Entailment,,IMPLI,"In a similar manner, the simplest way for a big studio to destroy itself is to sell its library — as MGM has.",87.39567995,0.7637835145,0.9841300845,1,1,1,,
317,352,2667,"Every day, I had done nothing but walk on eggshells around him, but not anymore.","Every day, I had done nothing but tiptoe around him, but not anymore.",Idiom,"To walk on eggshells around someone means to act with great care and consideration so as not to upset them, which is what the speaker did every day.",Entailment,UNQ,FLUTE," Every day, I had done nothing but be very careful and cautious not to upset him, but not anymore.",77.00153589,0.5939008594,0.9461298585,1,1,1,,
318,755,6492,"he 's been able to get round it really , it might well be above board , but the police have been looking into it","he 's been able to get round it really , it might well be legitimate , but the police have been looking into it",Idiom,,Entailment,,IMPLI," he 's been able to avoid it really , it might well be legitimate , but the police have been investigating it.",86.53652072,0.7558552027,0.9748752117,1,1,1,,
319,251,8175,"For their part, consumes should take reasonable care when making purchases; where there is small print it should be read carefully or, if it seems complex and the purchase involves a large sum of money, professional advice may be required.","For their part, consumes should take reasonable care when making purchases; where there is fine print it should be read carefully or, if it seems complex and the purchase involves a large sum of money, professional advice may be required.",Idiom,,Entailment,,IMPLI," For their part, consumes should take reasonable care when making purchases; where there is small print it should be read carefully or, if it seems complex and the purchase involves a large sum of money, advice from a professional may be necessary.",92.45322645,0.8557655215,0.9932990074,0,0,0,,
320,683,6073,"As a housewife and knitting club member , she ‘ took the plunge’ and opened Woolwork nearly ten years ago and Meryl reckons the success of the shop is due to Lena 's attitude of giving the same smiling service whether the customer wants a cone of yarn or the latest machine .","As a housewife and knitting club member , she ‘ took the risk’ and opened Woolwork nearly ten years ago and Meryl reckons the success of the shop is due to Lena 's attitude of giving the same smiling service whether the customer wants a cone of yarn or the latest machine .",Idiom,,Entailment,,IMPLI," As a housewife and knitting club member, she ‘dared to take action’ and opened Woolwork nearly ten years ago and Meryl believes the success of the shop is due to Lena 's attitude of giving the same friendly service whether the customer wants a cone of yarn or the latest machine.",89.37005103,0.8134948611,0.9739061594,1,1,1,,
321,652,7989,"In the last century, the cathedral was made more northern still, when a second tower was added to the one which already existed, and two spires for good measure.","In the last century, the cathedral was made more northern still, when a second tower was added to the one which already existed, and two spires in addition to what has already been done.",Idiom,,Entailment,,IMPLI," In the last century, the cathedral was made even more northern-looking, when a second tower was added to the one which already existed, and two spires for good measure.",83.73650908,0.7123824358,0.9623477459,1,1,1,,
322,79,4288,So were back to square one.,So we're back to the beginning.,Idiom,"To be back to square one is to be back at the beginning, or the starting point.",Entailment,UNQ,FLUTE,So we are back at the beginning.,90.11962712,0.8152163625,0.9871761799,1,1,1,,
323,733,6051,She might not have been able to put into words the high hopes she held for her daughter but her actions spoke volumes .,She might not have been able to put into words the high hopes she held for her daughter but her actions conveyed her emotions.,Idiom,,Entailment,,IMPLI,She might not have known how to express the high hopes she held for her daughter but her actions showed how she felt.,88.80992234,0.8087202907,0.9674781561,1,1,1,,
324,345,3283,"I guess we 'll have to go back to the drawing board,Martha said","I guess we'll have to start from the beginning again, Martha said.",Idiom,"To go back to the drawing board means to start from the beginning again, which is what Martha is saying they have to do.",Entailment,UNQ,FLUTE," I guess we will have to start over, Martha said.",89.05921876,0.8089276552,0.9722567201,1,1,1,,
325,166,2788,The world had always been handed to her on a silver platter.,The world had always been given to her effortlessly and without any difficulty.,Idiom,"To be handed something on a silver platter means that it was given to one without having to put forth any effort, which is what happened in this context.",Entailment,UNQ,FLUTE,She had a life of ease and privilege and never had to work hard for anything.,73.52769077,0.5880712867,0.8824825287,1,1,1,,
326,133,7915,"And while they were biding their time over a game of backgammon down in the café, William used to wander through the silent, cluttered rooms where their investment languished, gathering dust.","And while they were biding their time over a game of backgammon down in the café, William used to wander through the silent, cluttered rooms where their investment languished, remaining unused for a long period of time.",Idiom,,Entailment,,IMPLI,"And while they were waiting patiently over a game of backgammon down in the café, William used to wander through the silent, cluttered rooms where their investment stayed inactive, becoming covered in dust.",82.57606328,0.6949187517,0.9566025138,0,0.5,0.25,,
327,419,3335,Lets confirm that fact before we go begging for cooperation.,Lets confirm that fact before we ask for cooperation.,Idiom,"To go begging means to be available for one to take or claim, so in this sentence they are confirming a fact before asking for cooperation.",Entailment,UNQ,FLUTE,Let's make sure that fact is true before we ask for cooperation.,88.27961683,0.813432157,0.9521601796,1,1,1,,
328,191,6336,They 'd take the mickey out of him at school for that .,They 'd made fun out of him at school for that .,Idiom,,Entailment,,IMPLI,They would make fun of him at school for that.,87.37146556,0.8030592799,0.9443700314,1,1,1,,
329,808,2485,He knew that metcalfe was one of the white hats.,He knew that Metcalfe was one of the good guys.,Idiom,"A white hat is a virtuous or morally-sound person, and in this context Metcalfe is one of the good guys.",Entailment,UNQ,FLUTE,He knew that Metcalfe was one of the good guys.,99.35462177,0.987092495,0.9999999404,1,1,1,,
330,446,8395,"‘ We must avoid jumping to conclusions,’ replied Thiercelin cautiously.",‘ We must avoid making conclusions before being presented with all the evidence replied Thiercelin cautiously.,Idiom,,Entailment,,IMPLI," ‘ We must avoid making rash decisions, ’ replied Thiercelin cautiously.",83.09006095,0.7316914201,0.9301097989,0.5,0,0.25,,
331,114,2516,"I have no idea how he did it, but he sure cut the gordian knot.“","I have no idea how he did it, but he sure solved the very challenging problem decisively.",Idiom,"To cut the Gordian knot means to solve a very challenging problem decisively, which is what he did in this sentence.",Entailment,UNQ,FLUTE," I have no idea how he did it, but he sure solved the difficult problem.",89.8278743,0.8126239777,0.9839335084,1,1,1,,
332,104,2758,The former thief takes on one last heist and finds herself matching wits with a jack of all trades.,The former thief takes on one last heist and finds herself matching wits with a person who is skilled in many different areas.,Idiom,"A jack of all trades is a person who is skilled in many different areas, so it makes sense that she would find herself matching wits with someone who is skilled in many different areas.",Entailment,UNQ,FLUTE,The former thief takes on one last robbery and finds herself competing with a person who knows a lot of different skills.,84.572649,0.7280141711,0.9634388089,1,1,1,,
333,175,6027,She sees red and kills him with a very convenient weapon .,She becomes angry suddenly and kills him with a very convenient weapon .,Idiom,,Entailment,,IMPLI,She is extremely angry and kills him with a conveniently accessible weapon.,86.31725311,0.7790307403,0.947314322,1,1,1,,
334,26,8245,"He grabbed one forearm and broke it, then a blow on the forehead knocked his eyesight out of kilter, another thumped his ribs and he gave up, sliding hunched down the wall trying to keep his groin and kidneys safe.","He grabbed one forearm and broke it, then a blow on the forehead knocked his eyesight out of order, another thumped his ribs and he gave up, sliding hunched down the wall trying to keep his groin and kidneys safe.",Idiom,,Entailment,,IMPLI," He grabbed one forearm and broke it, then a strike on the forehead impaired his vision, another hit his ribs and he surrendered, sliding crouched down the wall trying to protect his pelvis and abdomen.",83.34816396,0.7151176929,0.9518455863,0,0,0,,
335,169,4000,"When it gets right down to the nuts and bolts of it, I'm flat-out lazy.","When it comes to the most essential and important part of it, I'm flat-out lazy.",Idiom,"To get down to the nuts and bolts of it means to get to the most essential part of it, and in this context the speaker is admitting that the most essential part of him is that he is lazy.",Entailment,UNQ,FLUTE," When it gets right down to the details, I'm very lazy.",79.95087206,0.7077190876,0.8912983537,1,1,1,,
336,761,3642,It's a two-way street.,Both parties are required to take action.,Idiom,"A two-way street is a situation where both parties are required to take action, hence the entailment.",Entailment,UNQ,FLUTE,It requires action from both parties.,85.18614471,0.7995345592,0.9041883349,1,1,1,,
337,514,6353,"He felt like a boxer who had been pummelled mercilessly against the ropes , on the verge of defeat , only to see his opponent 's corner throw in the towel .","He felt like a boxer who had been pummelled mercilessly against the ropes , on the verge of defeat , only to see his opponent 's corner admit defeat .",Idiom,,Entailment,,IMPLI," He felt like a boxer who had been beaten severely against the ropes , close to being defeated , only to see his opponent's corner give up .",84.67836976,0.7368258834,0.9567415118,1,1,1,,
338,50,6040,The rule of thumb for working out Maximum Heart Rate ( MHR ) is 225 minus your age in years .,The general principle for working out Maximum Heart Rate ( MHR ) is 225 minus your age in years .,Idiom,,Entailment,,IMPLI,The principle for working out Maximum Heart Rate ( MHR ) is 225 minus your age in years .,93.67831945,0.8797683716,0.9937980175,1,1,1,,
339,197,8006,"There were three rows with his father, behind closed doors, then they reached agreement.","There were three rows with his father, in private, then they reached agreement.",Idiom,,Entailment,,IMPLI," There were three rounds of discussions with his father, in private, then they reached a consensus",88.48637938,0.8032458425,0.9664817452,1,1,1,,
340,512,6275,"This normativist concern came to a head with the publication in 1929 by Lord Hewart , the Lord Chief Justice , of a book entitled The New Despotism .","This normativist concern reached a crisis with the publication in 1929 by Lord Hewart , the Lord Chief Justice , of a book entitled The New Despotism .",Idiom,,Entailment,,IMPLI," This normativist concern reached its climax with the publication in 1929 by Lord Hewart , the Lord Chief Justice , of a book entitled The New Despotism .",93.19368601,0.8730288744,0.9908448458,0,0,0,,
341,268,6225,"If one decides to give away £ 5 m to encourage the arts , I do not think that it is a very sensible way to give it to my noble friend Lord Archer , who is a very rich man already , and who gets £ 6,000 a year out of the pockets of taxpayers who are very much poorer than he is . '","If one decides to give away £ 5 m to encourage the arts , I do not think that it is a very sensible way to give it to my noble friend Lord Archer , who is a very rich man already , and who gets £ 6,000 a year from taxpayers who are very much poorer than he is . '",Idiom,,Entailment,,IMPLI," If one decides to give away £ 5 m to encourage the arts , I do not think that it is a very sensible way to give it to my noble friend Lord Archer , who is a very wealthy man already , and who gets £ 6,000 a year out of the pockets of taxpayers who are much less well-off than he is . '",92.1652019,0.8568233848,0.9864806533,0,0,0,,
342,179,6433,"Still , better safe than sorry.’","Still , it is more wise to be cautious than rush to do something you may regret later.’",Idiom,,Entailment,,IMPLI," Still, it is better to be cautious than sorry. ’",79.42298055,0.6698812842,0.9185783267,0,0.5,0.25,,
343,293,6123,Yona really put it in a nutshell when she said I think er er you know behind closed doors the women worrying about what was gon na happen next you know they felt very frustrated and in a way it was a way to channel o our energies away,Yona really put it concisely when she said I think er er you know behind closed doors the women worrying about what was gon na happen next you know they felt very frustrated and in a way it was a way to channel o our energies away,Idiom,,Entailment,,IMPLI,Yona really spoke concisely when she said I think er er you know behind closed doors the women worrying about what was going to happen next you know they felt very annoyed and in a way it was a way to release our energies away,85.06169319,0.7413775921,0.9598562717,1,1,1,,
344,346,4171,They'd make money hand over fist.,They'd make a lot of profit very quickly.,Idiom,To make money hand over fist means to make a lot of profit very quickly.,Entailment,UNQ,FLUTE,They'd make a lot of profit quickly.,93.56199205,0.8833122253,0.9879276156,1,1,1,,
345,466,2250,Alicia seemed to recover rapidly and started to make light of what the others found worrying.,Alicia seemed to recover rapidly and started to act like what the others found worrying was no big deal and not something to be concerned about.,Idiom,"To make light of something is to act like it is unimportant, and in this context Alicia is making light of what the others found worrying.",Entailment,UNQ,FLUTE,Alicia seemed to recover quickly and started to downplay what the others found concerning.,79.99782562,0.6626285911,0.9373279214,1,1,1,,
346,338,6227,"CA 's proprietary Masterpiece financial software , Generator development tools and CA - DB underlying database technology may also make the move .","CA 's proprietary Masterpiece financial software , Generator development tools and CA - DB underlying database technology may also take action .",Idiom,,Entailment,,IMPLI," CA's exclusive Masterpiece financial software , Generator development tools and CA - DB underlying database technology may also be transferred.",82.56556392,0.6891385913,0.9621726871,0,0,0,,
347,720,2815,"That complicated matters greatly, but it didn't mean he was ready to throw in the towel.","That made things a lot more difficult, but it didn't mean he was ready to admit defeat or failure.",Idiom,"To throw in the towel means to give up, quit or abandon something, and in this context the person is not ready to do give up in the wake of complicated matters.",Entailment,UNQ,FLUTE," That complicated matters greatly, but it didn't mean he was ready to give up.",84.66337919,0.7390394807,0.9542281032,1,1,1,,
348,705,6170,‘ Our display was better than the result and the lads did themselves proud but sometimes Lady Luck dictates how things go .,‘ Our display was better than the result and the lads did the things well and made themselves proud but sometimes Lady Luck dictates how things go .,Idiom,,Entailment,,IMPLI,‘ Our display was better than the result and the lads did themselves honorable but sometimes Lady Luck decides how things go .,83.32212269,0.7075225711,0.9589198828,0,0.5,0.25,,
349,146,2714,"Three hours later I was on hands and knees under the cotton trailer, as sick as a dog.","Three hours later I was on hands and knees under the cotton trailer, very ill and vomiting.",Idiom,"To be sick as a dog means to be very ill, and in this context the person is vomiting which is a symptom of being ill.",Entailment,UNQ,FLUTE," Three hours later I was on hands and knees under the cotton trailer, feeling very ill.",89.00817633,0.7933673859,0.9867961407,1,1,1,,
350,563,8062,Come clean on all coups,be completely honest on all coups,Idiom,,Entailment,,IMPLI,Admit responsibility for all coups,74.02233779,0.5899860859,0.89046067,0.5,0,0.25,,
351,507,3329,"The baby eater of Bromsgrove had recently been sent down for life, caught bang to rights.","The baby eater of Bromsgrove had recently been sent down for life, caught red-handed with overwhelming evidence and no possible defense.",Idiom,"To be caught bang to rights means to be caught with irrefutable proof of wrongdoing, which is what happened with the baby eater.",Entailment,UNQ,FLUTE," The baby kidnapper of Bromsgrove had recently been sentenced to life in prison, after being caught red-handed.",79.30985391,0.6554968357,0.9307002425,1,1,1,,
352,605,8233,By Thursday a run on money market funds was in full swing and we came as close to a meltdown as at any time since the 1930s.,By Thursday a run on money market funds was proceeding fully and we came as close to a meltdown as at any time since the 1930s.,Idiom,,Entailment,,IMPLI,By Thursday a demand for large amounts of money from money market funds was at a peak and we came as close to a breakdown as at any time since the 1930s.,84.86954272,0.7374391556,0.9599516988,0.5,1,0.75,,
353,643,5975,"And then , the Daily Telegraph discovered ‘ the truth’ : ‘ privatisation of Britain 's water industry … runs against the grain of Mr Delors’ social strategy.’","And then , the Daily Telegraph discovered ‘ the truth’ : ‘ privatisation of Britain 's water industry … runs against the natural inclination of Mr Delors’ social strategy.’",Idiom,,Entailment,,IMPLI," And then , the Daily Telegraph discovered ‘ the truth’ : ‘ privatization of Britain's water industry … is contrary to Mr Delors' social strategy.’",88.96951675,0.8133000731,0.9660902619,0.5,0,0.25,,
